chr	pos	N_5-N1	N_5-N2	N_5-N3	S_5-S3	S_5-S4	S_5-S2	S_5-S1
KN811367.1	1468424	0.89	0.82	0.98	1.00	0.98	1.00	1.00
KN811367.1	1871148	0.23	0.66	0.90	0.94	0.98	0.75	0.89
KN811367.1	1871178	0.79	0.40	0.32	0.83	0.93	0.54	0.50
KN811368.1	605750	0.47	0.49	0.67	0.75	0.93	0.33	0.62
KN811369.1	178671	0.18	0.67	0.94	0.57	0.85	0.44	0.68
KN811369.1	179797	0.93	0.54	0.52	0.95	0.78	0.59	0.24
KN811369.1	671531	0.88	0.99	0.95	0.90	0.92	0.89	0.85
KN811369.1	671549	0.86	0.64	0.92	0.91	0.88	0.63	0.83
KN811369.1	671558	0.95	0.82	1.00	0.92	0.95	0.80	0.95
KN811369.1	974218	0.81	0.74	0.86	0.84	0.93	0.67	0.96
KN811370.1	22372	0.12	0.33	0.39	0.20	0.11	0.22	0.32
KN811370.1	886122	0.92	0.70	0.73	0.94	0.80	0.81	0.93
KN811370.1	1023533	0.60	0.26	0.30	0.61	0.85	0.49	0.29
KN811371.1	2272446	0.67	0.75	0.94	0.60	0.65	0.78	1.00
KN811371.1	3590335	0.30	1.00	0.96	1.00	1.00	1.00	1.00
KN811371.1	3590343	0.30	0.64	0.83	0.94	0.95	0.98	0.98
KN811372.1	636462	0.92	0.82	0.77	0.72	0.93	0.31	0.92
KN811372.1	2586992	1.00	0.59	0.95	0.94	0.97	1.00	0.92
KN811372.1	2586998	1.00	0.97	0.94	1.00	0.97	0.94	1.00
KN811372.1	3050866	0.79	0.85	0.83	0.95	0.99	1.00	0.97
KN811372.1	3115776	0.95	0.94	0.56	0.71	0.95	0.70	0.91
KN811372.1	3115778	0.92	1.00	0.72	0.93	0.98	1.00	0.91
KN811372.1	3115787	0.90	0.88	0.64	0.87	0.95	1.00	1.00
KN811372.1	3582835	0.89	0.89	0.96	1.00	0.93	1.00	0.84
KN811372.1	3582841	0.93	0.89	0.98	0.94	0.95	1.00	0.95
KN811372.1	3759102	0.28	1.00	0.86	1.00	0.53	0.71	1.00
KN811372.1	3759121	1.00	1.00	0.14	1.00	0.94	0.53	1.00
KN811372.1	3759124	1.00	1.00	0.86	1.00	1.00	0.80	1.00
KN811372.1	3759126	0.95	1.00	1.00	1.00	1.00	1.00	1.00
KN811372.1	3759132	1.00	1.00	1.00	1.00	1.00	1.00	1.00
KN811372.1	3759134	1.00	1.00	1.00	1.00	1.00	1.00	1.00
KN811372.1	3759143	1.00	0.93	0.76	1.00	0.94	0.67	1.00
KN811372.1	3859949	0.62	0.96	0.68	0.72	0.79	0.93	0.81
KN811372.1	3859981	0.88	0.70	0.76	0.81	0.84	0.77	0.84
KN811372.1	3859983	0.83	0.93	0.82	0.74	0.94	0.77	1.00
KN811372.1	3859988	0.96	0.93	0.82	0.85	0.91	0.77	0.94
KN811372.1	4605174	0.67	0.72	0.56	0.38	0.88	0.52	0.50
KN811372.1	4605190	0.73	0.90	1.00	0.46	0.93	0.45	0.45
KN811372.1	4605219	0.67	0.81	0.98	0.50	0.66	0.57	1.00
KN811373.1	1330529	1.00	1.00	0.73	1.00	1.00	1.00	1.00
KN811374.1	258115	0.83	0.82	0.86	0.89	0.85	0.92	0.87
KN811374.1	258171	0.95	0.90	1.00	0.91	0.94	0.86	0.92
KN811374.1	843300	0.55	0.85	0.77	0.88	0.27	0.82	0.86
KN811374.1	843386	0.58	0.88	0.71	0.81	0.89	0.93	0.77
KN811374.1	843418	0.82	0.38	0.81	0.88	0.91	0.79	0.91
KN811374.1	843420	0.73	0.90	0.88	0.88	0.79	0.79	1.00
KN811374.1	843425	0.95	0.90	0.94	0.77	0.91	0.79	0.93
KN811374.1	1415775	0.86	0.95	0.97	0.93	0.96	0.65	0.44
KN811374.1	1415780	0.85	0.34	1.00	0.93	0.96	0.15	0.62
KN811374.1	1859469	0.96	1.00	1.00	0.81	0.92	1.00	0.82
KN811374.1	1859479	1.00	1.00	0.79	1.00	0.84	1.00	0.76
KN811374.1	1859508	0.70	0.77	0.57	0.67	0.57	0.60	0.57
KN811375.1	458421	0.98	0.97	0.97	1.00	1.00	1.00	1.00
KN811375.1	878376	0.93	0.71	0.32	1.00	0.97	0.14	0.88
KN811376.1	176814	0.50	0.82	0.96	0.85	1.00	0.79	0.26
KN811376.1	176819	0.96	0.89	0.98	0.97	0.96	0.79	0.36
KN811376.1	176821	0.94	0.95	1.00	0.92	0.96	0.78	0.97
KN811377.1	1477687	0.75	0.74	0.85	0.79	0.67	0.73	0.61
KN811377.1	1477688	0.50	0.88	0.51	0.76	0.89	0.50	0.33
KN811377.1	1497191	0.49	0.97	0.27	0.96	0.98	0.99	1.00
KN811377.1	1497201	0.93	0.19	0.27	0.99	0.93	0.97	1.00
KN811377.1	1497206	0.98	0.89	0.97	0.99	0.93	0.97	0.69
KN811377.1	1673373	0.24	0.10	0.27	0.30	0.59	0.67	0.45
KN811377.1	1694560	1.00	1.00	0.83	1.00	0.59	0.50	1.00
KN811377.1	1694572	1.00	1.00	0.85	1.00	1.00	1.00	1.00
KN811378.1	78485	0.72	0.74	0.88	0.59	0.65	0.78	0.95
KN811378.1	234625	0.97	0.80	0.98	0.40	0.48	0.50	0.87
KN811378.1	267774	0.48	0.33	0.60	0.18	0.25	0.10	0.64
KN811378.1	358719	0.66	0.78	0.87	0.46	0.88	0.48	0.45
KN811378.1	358735	0.75	0.92	1.00	0.54	0.93	0.48	0.40
KN811378.1	358764	0.68	0.85	0.97	0.45	0.67	0.59	1.00
KN811378.1	481908	0.28	0.73	0.61	1.00	0.80	0.72	1.00
KN811379.1	68028	0.76	0.78	0.91	0.38	0.88	0.52	0.50
KN811379.1	68044	0.80	0.92	1.00	0.46	0.93	0.45	0.45
KN811379.1	68073	0.76	0.85	0.98	0.50	0.66	0.57	1.00
KN811379.1	1446385	0.77	0.88	0.93	0.92	0.71	0.97	0.71
KN811379.1	1446546	0.95	0.85	0.96	0.92	0.98	0.83	1.00
KN811380.1	312273	0.42	0.36	0.24	0.36	0.28	0.22	0.42
KN811380.1	438444	0.98	0.92	0.64	0.93	0.92	0.98	0.92
KN811380.1	522784	0.94	0.59	0.95	0.93	0.93	0.80	1.00
KN811381.1	1305907	0.25	0.18	0.26	0.32	0.50	0.25	0.60
KN811381.1	1306078	0.73	0.60	0.84	0.95	0.92	0.95	0.87
KN811382.1	362557	0.94	0.86	1.00	0.89	0.98	1.00	0.73
KN811383.1	513226	0.62	0.87	0.92	0.18	0.36	0.48	0.83
KN811383.1	672669	0.90	0.81	0.98	1.00	0.98	1.00	1.00
KN811383.1	842196	0.62	0.99	1.00	1.00	1.00	1.00	1.00
KN811383.1	842198	0.62	1.00	1.00	1.00	1.00	1.00	1.00
KN811383.1	842200	0.62	1.00	1.00	0.56	1.00	1.00	0.99
KN811383.1	843866	1.00	0.90	1.00	0.72	0.50	1.00	1.00
KN811383.1	843894	1.00	1.00	1.00	1.00	0.64	0.71	1.00
KN811383.1	846916	0.40	1.00	1.00	1.00	0.57	1.00	0.91
KN811383.1	1535382	0.84	0.65	0.90	0.76	0.86	0.88	1.00
KN811383.1	1555267	0.82	0.67	0.77	1.00	0.93	0.97	1.00
KN811384.1	364023	0.48	0.98	0.97	0.95	1.00	1.00	1.00
KN811384.1	364031	0.50	0.75	0.86	0.93	0.98	1.00	0.88
KN811384.1	1475943	0.64	0.84	0.67	0.62	0.87	0.86	0.24
KN811386.1	125424	0.78	0.84	0.94	0.83	0.93	0.91	0.79
KN811386.1	1384457	0.51	1.00	1.00	0.99	1.00	1.00	0.81
KN811386.1	1384462	0.99	0.98	0.59	1.00	1.00	1.00	1.00
KN811386.1	1687633	0.56	0.41	0.65	0.75	0.71	0.64	0.32
KN811386.1	1687657	0.85	0.77	0.80	0.85	0.74	0.92	0.95
KN811387.1	146808	1.00	1.00	0.62	1.00	0.80	0.88	1.00
KN811387.1	195700	0.97	1.00	0.95	1.00	0.51	1.00	1.00
KN811387.1	195702	1.00	1.00	0.97	0.66	0.53	1.00	1.00
KN811388.1	180938	0.93	0.83	0.95	0.80	0.85	0.70	0.98
KN811388.1	180944	0.96	0.76	0.88	0.81	0.85	0.65	0.17
KN811388.1	180949	0.66	0.76	0.92	0.82	0.81	0.43	0.98
KN811388.1	573180	0.93	0.85	0.89	0.83	0.79	0.98	0.94
KN811388.1	573188	0.67	0.70	0.64	0.75	0.45	0.82	0.69
KN811388.1	573240	0.72	0.34	0.64	0.33	0.64	0.37	0.90
KN811388.1	573305	0.95	0.80	0.97	0.91	0.80	0.60	0.93
KN811388.1	573337	0.79	0.80	0.97	0.81	0.66	0.60	0.87
KN811388.1	573339	0.93	0.60	0.84	0.90	0.70	0.56	1.00
KN811388.1	573344	0.89	0.73	1.00	0.90	0.72	0.60	1.00
KN811388.1	573350	0.98	0.69	0.90	0.95	0.77	0.58	0.75
KN811389.1	637728	0.67	0.75	0.94	0.53	0.50	0.78	1.00
KN811391.1	584295	0.85	0.70	0.92	1.00	0.99	0.93	1.00
KN811392.1	112865	0.76	0.57	0.83	0.96	0.95	0.73	0.76
KN811392.1	112895	0.69	0.44	0.30	0.89	0.92	0.43	0.54
KN811392.1	757459	0.97	0.98	0.92	0.96	0.82	0.54	0.95
KN811392.1	757462	0.99	0.95	0.91	0.98	0.55	0.97	1.00
KN811392.1	757549	1.00	0.97	0.80	1.00	1.00	1.00	0.94
KN811392.1	1478164	0.59	0.48	0.18	0.22	0.15	0.11	0.88
KN811393.1	506352	0.98	0.95	0.93	0.99	0.98	0.97	1.00
KN811393.1	506367	0.88	0.90	0.93	1.00	1.00	0.97	1.00
KN811393.1	506374	0.92	0.95	0.95	1.00	1.00	0.97	0.10
KN811393.1	506381	0.89	1.00	0.14	1.00	0.51	0.99	0.97
KN811393.1	749080	0.85	0.95	0.91	0.84	0.97	0.91	0.79
KN811394.1	570775	0.84	0.87	0.73	1.00	0.89	0.92	0.97
KN811394.1	1190474	1.00	0.70	1.00	1.00	1.00	0.35	0.99
KN811395.1	600591	0.67	0.75	0.95	0.60	0.64	0.78	1.00
KN811395.1	1139971	0.68	0.75	0.94	0.58	0.64	0.78	1.00
KN811395.1	1619247	0.95	0.81	0.97	0.93	0.80	0.93	1.00
KN811395.1	1619248	1.00	0.77	0.30	0.91	0.97	0.88	0.81
KN811395.1	1700027	0.68	0.75	0.94	0.56	0.64	0.80	1.00
KN811397.1	568984	1.00	1.00	0.83	1.00	1.00	0.47	1.00
KN811397.1	568996	0.45	0.73	0.52	0.86	0.51	0.62	0.45
KN811398.1	142762	0.94	0.88	0.78	0.63	0.90	0.78	0.86
KN811398.1	142783	0.94	0.87	0.88	0.92	1.00	0.96	0.92
KN811398.1	142835	0.89	0.93	0.83	0.90	0.70	1.00	0.45
KN811398.1	142838	1.00	0.92	0.89	0.95	0.83	0.80	0.83
KN811398.1	142851	0.91	0.94	0.94	0.86	0.92	0.87	0.92
KN811399.1	975346	0.69	0.90	0.66	0.83	0.76	0.56	0.89
KN811399.1	1059251	0.79	0.86	0.97	0.57	0.83	0.64	0.43
KN811400.1	82516	0.71	0.64	0.88	0.61	0.81	0.66	0.71
KN811400.1	82566	0.91	0.84	0.91	0.82	0.90	0.87	0.89
KN811400.1	82598	0.95	0.84	0.88	0.80	0.88	0.73	0.91
KN811400.1	82600	0.95	0.77	0.85	0.82	0.87	0.77	0.98
KN811400.1	82605	0.95	0.84	0.97	0.85	0.92	0.77	0.98
KN811400.1	82611	1.00	0.90	0.94	0.90	1.00	0.81	0.65
KN811400.1	380615	0.38	0.22	1.00	1.00	1.00	0.98	0.75
KN811400.1	380623	0.90	0.60	0.93	1.00	0.97	1.00	1.00
KN811400.1	464522	0.80	0.87	0.60	0.67	0.64	0.64	1.00
KN811400.1	464527	0.84	0.87	0.78	0.48	0.79	0.82	1.00
KN811400.1	1545349	0.66	0.78	0.87	0.42	0.88	0.54	0.42
KN811400.1	1545365	0.76	0.92	1.00	0.50	0.93	0.47	0.38
KN811400.1	1545394	0.69	0.85	0.97	0.46	0.66	0.58	1.00
KN811401.1	626823	0.94	0.90	0.75	0.94	0.85	0.31	0.74
KN811401.1	626855	0.96	0.91	0.96	0.98	0.98	0.65	0.78
KN811401.1	626857	1.00	0.70	0.94	1.00	0.85	0.74	0.85
KN811401.1	626862	0.94	0.93	0.92	0.65	0.87	0.72	0.82
KN811402.1	440979	1.00	0.33	0.48	0.82	0.85	1.00	1.00
KN811403.1	1358242	0.36	0.44	0.22	0.46	0.85	0.89	0.80
KN811405.1	1328708	0.64	0.45	0.50	0.81	0.82	0.83	1.00
KN811405.1	1328722	0.84	0.60	0.82	0.84	0.72	1.00	1.00
KN811405.1	1328741	0.76	0.53	0.86	0.91	0.99	0.92	1.00
KN811405.1	1328747	0.79	0.58	0.86	0.86	0.98	0.78	1.00
KN811405.1	1374938	0.80	0.89	0.45	0.73	0.81	0.62	0.91
KN811405.1	1374943	0.85	0.78	0.90	0.86	0.97	0.71	1.00
KN811405.1	1374953	0.85	0.84	0.43	0.67	0.79	0.70	0.94
KN811405.1	1985326	0.63	0.94	0.93	0.52	0.81	0.96	0.98
KN811405.1	1985356	0.99	0.53	0.93	0.82	1.00	0.96	1.00
KN811405.1	2078118	0.67	0.76	0.66	0.88	0.33	0.71	0.15
KN811405.1	2843003	0.97	0.90	1.00	0.69	0.94	0.75	1.00
KN811405.1	2988250	0.95	0.66	0.64	0.86	1.00	1.00	1.00
KN811405.1	2988264	0.47	0.74	0.53	0.74	0.75	0.97	0.68
KN811405.1	2988270	1.00	0.71	0.47	0.76	0.86	0.97	0.39
KN811405.1	2988277	0.95	0.81	0.60	0.83	0.67	0.97	0.68
KN811405.1	4624938	1.00	0.86	1.00	0.95	0.95	0.98	1.00
KN811405.1	4624947	0.68	0.66	1.00	0.97	0.50	0.89	1.00
KN811405.1	4624949	1.00	0.90	0.92	1.00	1.00	0.95	1.00
KN811405.1	4624955	1.00	0.69	0.92	1.00	0.70	0.98	1.00
KN811405.1	4624957	1.00	0.76	1.00	0.90	0.95	0.98	1.00
KN811405.1	4624960	0.88	0.83	1.00	1.00	0.90	0.95	1.00
KN811405.1	4624979	1.00	0.93	1.00	0.37	1.00	1.00	1.00
KN811406.1	464039	0.86	0.77	0.88	0.74	0.90	1.00	1.00
KN811406.1	464060	0.81	0.75	0.88	0.81	0.87	0.69	1.00
KN811406.1	464071	0.68	0.56	0.80	0.82	0.84	0.28	1.00
KN811406.1	511650	0.95	0.51	0.92	1.00	1.00	0.94	1.00
KN811406.1	578307	0.90	0.84	0.88	0.77	0.86	0.68	0.83
KN811406.1	578343	0.61	0.70	0.71	0.60	0.55	0.45	0.91
KN811406.1	578350	0.61	0.65	0.76	0.48	0.59	0.40	0.82
KN811406.1	578354	0.65	0.71	0.50	0.60	0.59	0.57	0.59
KN811406.1	993308	0.96	1.00	1.00	0.12	0.86	1.00	1.00
KN811406.1	993338	0.99	0.95	0.97	1.00	0.84	0.54	1.00
KN811406.1	993348	0.96	0.77	0.98	0.12	0.88	0.92	1.00
KN811406.1	1814525	0.89	0.95	0.82	0.85	0.92	0.96	0.84
KN811406.1	1947973	0.69	0.78	0.60	0.38	0.88	0.52	0.52
KN811406.1	1947989	0.74	0.91	0.96	0.46	0.93	0.45	0.48
KN811406.1	1948018	0.69	0.81	0.98	0.50	0.66	0.57	1.00
KN811406.1	2288054	0.81	0.60	0.26	0.58	0.83	0.67	0.61
KN811406.1	2288086	0.71	0.58	0.58	0.92	0.82	0.83	1.00
KN811406.1	2288088	0.81	0.95	0.76	0.95	0.89	0.67	1.00
KN811406.1	2288093	0.95	0.96	0.90	0.95	0.71	0.79	1.00
KN811406.1	2288099	0.95	0.97	0.91	0.92	0.96	0.83	1.00
KN811406.1	2743385	0.76	0.83	0.90	0.86	0.96	0.82	0.85
KN811406.1	3345128	0.36	0.58	0.17	0.46	0.85	0.67	0.28
KN811406.1	3830311	0.90	0.84	0.80	0.75	0.80	0.62	0.52
KN811406.1	3830324	1.00	0.88	0.88	0.64	0.71	0.68	0.52
KN811406.1	4042438	0.60	0.61	0.69	0.60	0.10	0.16	0.11
KN811406.1	4201797	1.00	0.31	0.39	0.63	0.94	1.00	1.00
KN811406.1	4534803	1.00	0.31	1.00	1.00	0.75	0.29	1.00
KN811407.1	310730	0.92	0.61	0.95	0.72	0.69	0.29	0.67
KN811407.1	311130	0.61	0.70	0.95	0.93	0.52	0.47	0.86
KN811407.1	311162	0.83	0.85	0.84	1.00	0.99	0.88	0.99
KN811407.1	311164	1.00	0.96	0.95	0.93	0.99	1.00	1.00
KN811407.1	311169	0.89	0.98	0.84	1.00	1.00	1.00	0.72
KN811407.1	311175	0.89	1.00	0.85	0.97	1.00	1.00	1.00
KN811407.1	629983	0.69	0.72	0.88	0.42	0.88	0.52	0.48
KN811407.1	629999	0.76	0.90	1.00	0.50	0.93	0.45	0.43
KN811407.1	630028	0.71	0.81	0.97	0.46	0.66	0.57	1.00
KN811407.1	1391885	0.60	0.84	1.00	0.70	0.96	0.97	0.90
KN811407.1	1391889	0.90	1.00	0.55	0.96	0.98	1.00	1.00
KN811407.1	1391891	1.00	0.98	1.00	0.96	0.34	1.00	1.00
KN811407.1	1391923	0.90	0.95	1.00	1.00	0.75	1.00	0.82
KN811407.1	1392048	0.88	0.89	0.91	0.98	0.59	1.00	0.91
KN811407.1	1392054	0.74	0.90	0.36	0.84	0.70	1.00	0.75
KN811407.1	1392075	0.50	0.86	0.89	0.82	0.81	0.81	0.79
KN811407.1	1392127	0.93	0.92	0.90	0.99	0.83	0.94	0.93
KN811407.1	1392130	0.97	0.85	0.96	0.77	0.83	0.36	0.93
KN811407.1	1392143	0.89	0.96	0.90	1.00	0.94	0.98	0.93
KN811407.1	1425292	0.67	0.75	0.94	0.60	0.48	0.78	1.00
KN811408.1	410573	0.39	0.46	0.34	0.79	0.97	0.50	0.49
KN811409.1	810666	0.50	0.42	0.66	0.28	0.39	0.12	0.16
KN811409.1	810708	0.59	0.50	0.46	0.52	0.61	0.21	0.94
KN811409.1	1206876	0.44	0.79	0.54	0.53	0.36	0.33	0.69
KN811409.1	1591922	0.81	0.75	0.58	0.46	0.76	0.47	0.65
KN811410.1	792621	0.91	0.78	0.97	0.83	0.94	0.69	0.98
KN811411.1	1162743	0.69	0.93	0.81	0.75	0.88	0.90	0.95
KN811411.1	1252029	0.93	0.90	0.90	1.00	0.79	0.90	0.89
KN811411.1	1252031	0.87	0.32	1.00	0.93	0.79	0.90	0.39
KN811411.1	1252036	0.93	0.96	0.90	1.00	0.72	0.90	1.00
KN811411.1	1252040	0.53	0.79	0.33	0.47	0.50	0.50	0.72
KN811412.1	45665	0.75	0.97	0.40	0.54	0.78	0.76	1.00
KN811412.1	92724	0.52	0.66	0.16	0.40	0.86	0.60	0.45
KN811412.1	774915	0.52	0.66	0.16	0.40	0.86	0.60	0.45
KN811412.1	898499	0.97	1.00	0.69	0.91	0.98	0.76	1.00
KN811412.1	1036505	0.89	0.82	0.98	1.00	0.97	1.00	1.00
KN811412.1	1288625	0.81	0.71	1.00	1.00	0.94	0.11	0.18
KN811412.1	1792975	0.22	0.17	0.39	0.10	1.00	1.00	0.95
KN811413.1	1333304	0.73	0.78	0.67	0.43	0.88	0.52	0.52
KN811413.1	1333320	0.81	0.92	1.00	0.51	0.93	0.45	0.48
KN811413.1	1333349	0.76	0.85	0.98	0.47	0.66	0.57	1.00
KN811413.1	1534146	0.94	0.67	0.91	0.26	0.97	0.80	0.60
KN811414.1	14979	0.28	0.89	0.96	0.93	0.39	0.72	1.00
KN811414.1	15025	0.81	0.32	0.98	0.43	0.25	0.76	0.11
KN811414.1	402404	0.59	0.66	0.88	0.59	0.92	0.52	0.96
KN811414.1	1136322	0.92	0.89	0.69	0.86	0.85	0.91	0.76
KN811414.1	1136325	0.97	0.96	0.68	0.84	0.88	0.88	0.83
KN811414.1	1136338	0.88	0.95	0.66	0.76	0.71	0.62	0.74
KN811415.1	767123	0.95	0.88	0.65	1.00	1.00	1.00	0.14
KN811415.1	767264	0.85	0.75	0.41	0.70	0.69	0.55	0.82
KN811415.1	1150915	1.00	1.00	0.89	1.00	0.80	0.94	1.00
KN811415.1	1150927	1.00	1.00	0.87	1.00	1.00	0.60	1.00
KN811415.1	1151382	1.00	1.00	0.83	1.00	1.00	0.47	1.00
KN811415.1	1151394	0.45	0.73	0.52	0.86	0.51	0.62	0.45
KN811416.1	1181586	0.54	0.96	0.92	1.00	0.97	0.95	0.90
KN811417.1	1091615	0.67	0.75	0.94	0.60	0.66	0.78	1.00
KN811417.1	1536663	0.68	0.75	0.94	0.58	0.65	0.78	1.00
KN811418.1	94402	1.00	0.62	0.64	0.86	0.90	0.88	1.00
KN811418.1	94432	0.85	0.96	0.75	0.24	0.80	0.94	1.00
KN811418.1	137006	1.00	0.92	0.88	0.97	0.95	0.40	0.93
KN811418.1	137026	0.90	0.42	0.87	0.97	0.89	0.98	0.81
KN811418.1	352625	0.96	0.91	0.94	0.99	0.83	0.92	0.89
KN811418.1	352631	0.82	0.96	0.97	0.99	0.89	1.00	1.00
KN811418.1	352636	0.96	0.88	0.94	0.97	0.89	0.93	1.00
KN811418.1	352638	0.86	0.97	0.96	0.93	0.76	1.00	0.64
KN811418.1	352670	0.92	0.88	0.82	0.72	0.79	0.89	0.64
KN811418.1	352787	0.84	0.70	0.67	0.87	0.56	0.89	0.88
KN811418.1	352795	0.93	0.71	0.87	0.83	0.74	0.80	0.94
KN811418.1	1238208	1.00	1.00	0.89	1.00	0.80	0.94	1.00
KN811418.1	1238220	1.00	1.00	0.87	1.00	1.00	0.60	1.00
KN811420.1	202852	0.95	0.68	0.77	0.96	0.82	0.52	1.00
KN811420.1	1163448	0.94	1.00	1.00	0.55	0.80	0.89	1.00
KN811420.1	1163453	0.94	0.85	1.00	0.55	0.97	0.86	1.00
KN811420.1	1163820	0.81	0.92	1.00	0.55	0.95	0.83	1.00
KN811420.1	1163825	0.81	1.00	1.00	0.55	0.68	0.86	1.00
KN811420.1	1388860	0.95	0.94	0.58	0.71	0.95	0.70	0.91
KN811420.1	1388862	0.92	1.00	0.75	0.93	0.98	1.00	0.91
KN811420.1	1388871	0.90	0.88	0.67	0.87	0.95	1.00	1.00
KN811421.1	3606	0.98	1.00	0.88	0.84	0.94	0.95	1.00
KN811421.1	839291	0.69	0.72	0.57	0.38	0.90	0.52	0.52
KN811421.1	839307	0.74	0.90	1.00	0.46	0.95	0.45	0.48
KN811421.1	839336	0.69	0.81	0.98	0.50	0.74	0.57	1.00
KN811422.1	741051	0.78	1.00	0.90	0.87	0.90	0.73	0.80
KN811422.1	741060	0.88	0.67	0.76	0.79	0.80	0.79	0.80
KN811422.1	741087	0.29	0.15	0.28	0.23	0.15	0.24	0.21
KN811422.1	783897	0.97	0.93	1.00	0.97	0.84	0.80	0.92
KN811422.1	783933	0.61	0.80	0.68	0.93	0.90	0.64	0.92
KN811422.1	783940	0.55	0.60	0.90	0.88	0.88	0.18	0.69
KN811422.1	783944	0.96	0.85	0.97	0.93	0.81	0.73	0.92
KN811422.1	1137459	0.67	0.85	0.96	0.61	0.79	0.84	1.00
KN811422.1	1137487	0.78	0.62	0.78	0.29	0.53	0.64	1.00
KN811423.1	1436678	0.63	0.11	0.35	0.66	0.69	0.19	0.55
KN811423.1	1436691	0.79	0.32	0.45	1.00	0.85	0.47	0.55
KN811423.1	1436693	0.33	0.19	0.47	0.79	0.76	0.43	0.67
KN811423.1	1436707	0.68	0.49	0.53	1.00	0.90	0.52	0.67
KN811424.1	964270	1.00	1.00	0.12	1.00	1.00	1.00	1.00
KN811425.1	360069	0.87	0.92	1.00	0.55	0.95	0.83	1.00
KN811425.1	360074	0.87	1.00	1.00	0.55	0.68	0.86	1.00
KN811425.1	969177	0.86	0.97	0.94	1.00	0.93	0.89	0.97
KN811425.1	969184	0.78	0.97	0.91	0.94	0.93	0.77	0.94
KN811425.1	969196	0.89	1.00	0.88	0.88	0.97	0.85	0.94
KN811425.1	969205	0.73	0.79	0.94	0.73	0.97	0.67	0.68
KN811425.1	1141045	0.76	0.69	0.92	0.74	0.79	0.40	0.42
KN811425.1	1221900	0.87	0.63	0.96	0.78	0.94	0.98	1.00
KN811426.1	636706	0.53	0.50	1.00	0.48	0.61	0.78	0.73
KN811426.1	1160561	0.77	0.89	0.60	0.80	0.78	0.78	0.74
KN811427.1	295985	0.96	0.61	0.88	1.00	0.96	0.94	1.00
KN811427.1	1112878	1.00	0.88	0.41	0.94	0.92	0.64	1.00
KN811427.1	1186697	0.93	0.89	0.92	0.92	0.88	0.88	0.60
KN811427.1	1186723	0.91	0.88	0.88	0.52	0.74	0.96	0.70
KN811427.1	1186728	0.91	0.95	1.00	0.95	1.00	0.98	1.00
KN811427.1	1339191	1.00	0.98	1.00	1.00	0.99	0.48	1.00
KN811427.1	1339237	0.99	1.00	1.00	1.00	0.98	0.98	1.00
KN811427.1	1339242	1.00	1.00	0.99	1.00	1.00	1.00	1.00
KN811429.1	548332	0.52	0.99	0.99	1.00	0.45	0.95	1.00
KN811429.1	627921	0.70	0.72	0.61	0.45	0.88	0.48	0.48
KN811429.1	627937	0.77	0.90	1.00	0.53	0.93	0.48	0.43
KN811429.1	627966	0.72	0.81	0.98	0.43	0.67	0.59	1.00
KN811429.1	1606847	0.50	0.38	0.42	0.36	0.72	0.17	0.37
KN811430.1	1282421	0.95	0.77	0.90	0.84	0.91	0.83	0.65
KN811432.1	1809	0.11	0.52	0.31	0.72	0.77	0.26	0.16
KN811432.1	298859	0.67	0.78	0.87	0.83	0.91	0.97	0.65
KN811432.1	1410366	1.00	0.97	1.00	0.34	1.00	1.00	1.00
KN811432.1	1410385	0.95	0.62	0.97	1.00	0.98	0.70	1.00
KN811432.1	1410388	1.00	0.80	1.00	0.93	0.95	0.98	1.00
KN811432.1	1410390	1.00	0.67	0.89	1.00	0.77	0.98	1.00
KN811432.1	1410396	1.00	0.90	0.89	1.00	1.00	0.94	1.00
KN811432.1	1410398	0.68	0.63	1.00	0.97	0.41	0.87	1.00
KN811432.1	1410407	1.00	0.90	1.00	0.95	0.90	0.98	1.00
KN811433.1	138855	0.95	0.52	0.92	1.00	1.00	0.94	1.00
KN811433.1	167486	0.98	1.00	0.77	0.98	1.00	0.77	1.00
KN811433.1	167497	0.94	1.00	0.71	0.98	1.00	0.62	1.00
KN811433.1	167499	0.48	1.00	0.67	1.00	0.90	0.62	0.80
KN811433.1	167815	0.87	0.93	0.79	0.92	0.91	0.94	1.00
KN811433.1	167835	0.93	0.93	0.86	0.67	0.91	0.88	1.00
KN811433.1	1464464	0.87	0.88	0.97	0.90	0.78	0.83	0.78
KN811433.1	1464472	0.90	0.92	0.60	0.97	0.90	0.95	0.89
KN811433.1	1464480	0.86	0.89	0.95	0.95	0.92	0.86	1.00
KN811435.1	292593	1.00	0.83	0.93	0.86	0.91	0.73	0.96
KN811435.1	292598	0.90	0.83	0.89	0.93	0.64	0.82	1.00
KN811435.1	292600	0.93	0.83	0.85	0.86	0.91	0.82	0.84
KN811435.1	292632	0.80	0.67	0.50	0.75	0.91	0.91	0.92
KN811435.1	450869	0.69	0.72	0.56	0.38	0.88	0.52	0.52
KN811435.1	450885	0.74	0.90	1.00	0.46	0.93	0.45	0.48
KN811435.1	450914	0.69	0.81	0.98	0.50	0.66	0.57	1.00
KN811435.1	927197	0.94	0.85	0.91	0.77	0.73	0.73	0.97
KN811436.1	94506	1.00	0.98	1.00	1.00	0.70	1.00	0.33
KN811436.1	172236	0.68	0.75	0.95	0.60	0.63	0.81	1.00
KN811436.1	391413	1.00	0.50	1.00	0.94	0.97	0.48	1.00
KN811436.1	944022	0.39	0.75	0.46	0.82	0.73	0.90	0.70
